date_sk,date,day_name,hour,time_band,total_requests,unique_pages,unique_hosts,total_404,pct_404,avg_response_time_ms,p95_response_time_ms,total_bytes_sent,crawler_requests,pct_crawler,slow_requests,pct_slow_requests
20100104,2010-01-04,Monday,21,Evening,696,554,7,33,4.74,935.75,2168.00,0,15,2.16,8,1.15
20100104,2010-01-04,Monday,22,Evening,89,50,9,9,10.11,350.00,915.20,0,22,24.72,0,0.00
20100104,2010-01-04,Monday,23,Evening,38,33,11,4,10.53,986.97,3398.65,0,25,65.79,2,5.26
20100105,2010-01-05,Tuesday,0,Early Morning,57,40,5,5,8.77,445.00,916.20,0,23,40.35,0,0.00
20100105,2010-01-05,Tuesday,1,Early Morning,26,26,4,2,7.69,515.23,736.25,0,26,100.00,0,0.00
20100105,2010-01-05,Tuesday,2,Early Morning,37,34,5,3,8.11,972.11,2549.20,0,18,48.65,2,5.41
20100105,2010-01-05,Tuesday,3,Early Morning,25,25,5,1,4.00,5959.84,21718.60,0,23,92.00,2,8.00
20100105,2010-01-05,Tuesday,4,Early Morning,32,31,4,0,0.00,548.22,1114.65,0,32,100.00,0,0.00
20100105,2010-01-05,Tuesday,5,Early Morning,59,44,6,5,8.47,433.86,993.20,0,23,38.98,0,0.00
20100105,2010-01-05,Tuesday,6,Morning,34,32,6,4,11.76,529.91,742.15,0,32,94.12,0,0.00
20100105,2010-01-05,Tuesday,7,Morning,50,48,7,6,12.00,771.26,2372.75,0,34,68.00,0,0.00
20100105,2010-01-05,Tuesday,8,Morning,63,43,5,1,1.59,560.90,909.00,0,23,36.51,0,0.00
20100105,2010-01-05,Tuesday,9,Morning,24,24,4,1,4.17,419.21,635.70,0,24,100.00,0,0.00
20100105,2010-01-05,Tuesday,10,Morning,53,51,7,4,7.55,489.28,795.00,0,34,64.15,0,0.00
20100105,2010-01-05,Tuesday,11,Morning,39,34,8,5,12.82,416.92,868.00,0,33,84.62,0,0.00
20100105,2010-01-05,Tuesday,12,Afternoon,42,38,7,5,11.90,294.29,636.90,0,24,57.14,0,0.00
20100105,2010-01-05,Tuesday,13,Afternoon,59,55,4,3,5.08,461.03,650.60,0,43,72.88,0,0.00
20100105,2010-01-05,Tuesday,14,Afternoon,85,50,9,7,8.24,1060.33,6506.00,0,24,28.24,6,7.06
20100105,2010-01-05,Tuesday,15,Afternoon,76,46,7,7,9.21,389.38,965.25,0,25,32.89,0,0.00
